교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
충청남도교육청,아산교육지원청,오목초등학교병설유치원,공립(병설),정지용,정지용,19810301,19810301,충청남도 아산시 서부북로 547,041-542-7266,041-542-7268,http://www.omok.cness.kr,0840시0840분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.8087938981001,126.928136834056
충청남도교육청,아산교육지원청,온양동신유치원,공립(단설),이희자,이희자,20020901,20020901,충청남도 아산시 번영로234번길 52,041-548-3330,041-548-3381,http://www.od.cnekids.kr,0840시0840분~1640시1640분,2,2,2,0,1,104,28,36,40,0,4,13,27,25,0,5,36.7795995685,127.0170853613
충청남도교육청,아산교육지원청,온양온천초등학교병설유치원,공립(병설),이주태,이주태,19850913,19850913,충청남도 아산시 청운로 90,041-544-9822,041-544-9826,http://www.oyoc.cnees.kr,1240시1240분~1640시1640분,0,0,0,1,1,18,0,0,0,14,4,0,0,0,9,3,36.7814336189,127.0079598711
충청남도교육청,아산교육지원청,온양제일유치원,사립(법인),유은경,유은경,19800229,19800301,충청남도 아산시 모종북로 17,041-533-5074,041-533-5075,http://www.onyangjeil.co.kr/,0730시0730분~1930시1930분,1,1,1,0,0,120,19,24,27,0,0,15,24,26,0,0,36.7886357027031,127.017266155028
충청남도교육청,아산교육지원청,온양중앙초등학교병설유치원,공립(병설),이경애,이경애,19940301,19940301,충청남도 아산시 중앙로 17,041-546-5909,041-546-2961,http://www.oyja.cnees.kr,1240시1240분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,7,0,36.7771908212247,127.001776714333
충청남도교육청,아산교육지원청,온양천도초등학교병설유치원,공립(병설),심재성,심재성,19850901,19850916,충청남도 아산시 실옥로 45,041-548-4862,041-544-4861,http://www.oycd.cnees.kr,0830시0830분~1830시1830분,0,0,1,1,1,36,0,0,18,14,4,0,0,13,9,4,36.7874567474,126.9911357588
충청남도교육청,아산교육지원청,온양초등학교병설유치원,공립(병설),정근선,정근선,19810301,19810301,충청남도 아산시 온주길26번길 10,041-549-7036,041-545-4823,http://www..onyang.cne.es.kr,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.7610477201596,127.0182906026
충청남도교육청,아산교육지원청,월랑초등학교병설유치원,공립(병설),정인영,정인영,19850301,19850301,충청남도 아산시 음봉면 음봉로 515-50,041-541-4742,041-542-5448,http://wollang.cnees.kr,1240시1240분~1640시1640분,1,2,1,0,1,70,14,33,19,0,4,11,24,19,0,4,36.8566087785,127.0779615947
충청남도교육청,아산교육지원청,음봉초등학교병설유치원,공립(병설),김규태,김규태,19810301,19810301,충청남도 아산시 아산온천로 517,041-544-2805,041-542-2805,http://www.eumbong.cnees.kr/main.do,1240시1240분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,4,0,36.8487095716,127.0112061356
충청남도교육청,아산교육지원청,이순신초등학교병설유치원,공립(병설),박향미,박향미,20260301,20260301,충청남도 아산시 배방읍 동방로 130,041-427-2073,041-427-2076,http://yisunsin.cnees.kr/main.do,0830시0830분~1630시1630분,1,1,2,0,0,72,14,18,40,0,0,14,18,40,0,0, , 
충청남도교육청,아산교육지원청,일심유치원,사립(사인),전호숙,전호숙,20151028,20160301,충청남도 아산시 봉강천로 171,041-546-6435,041-545-6435,https://ilsim.kidsnote.ac/,0730시0730분~1930시1930분,2,2,2,0,0,160,30,40,50,0,0,29,32,31,0,0,36.7680739889521,127.086129648676
충청남도교육청,아산교육지원청,자연유치원,사립(사인),이효순,이효순,20071227,20080301,충청남도 아산시 공수길 120-14,041-548-5611, , ,0830시0830분~1630시1630분,2,2,2,0,0,275,34,44,54,0,0,27,28,42,0,0,36.7615216106032,127.053821057358
충청남도교육청,아산교육지원청,큰곰유치원,사립(사인),최귀달,최귀달,20171201,20180301,충청남도 아산시 둔포로38번길 135-18,041-543-7007,041-543-9955,http://www.bigbear.co.kr,0730시0730분~1830시1830분,5,4,3,0,0,229,77,84,79,0,0,66,84,79,0,0,36.9290845876,127.0551819992
충청남도교육청,아산교육지원청,탕정미래초등학교병설유치원,공립(병설),박융미,박융미,20140301,20140301,충청남도 아산시 탕정면로 54-15,041-538-9980,041-549-6814,http://tjmirae.cnees.kr/main.do,0840시0840분~1640시1640분,1,1,1,0,1,52,14,18,20,0,4,14,18,17,0,0,36.7977910333,127.0638297872
충청남도교육청,아산교육지원청,탕정초등학교병설유치원,공립(병설),김광영,김광영,19810301,19810301,충청남도 아산시 탕정면로 105,041-544-5873,041-541-0656,http://www.tj.cnees.kr/main.do,1230시1230분~1630시1630분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,9,0,36.8195921858,127.0477876466
충청남도교육청,아산교육지원청,프라임유치원,사립(사인),정수자,정수자,20071208,20080301,충청남도 아산시 북수로111번길 6-9,041-533-3851,041-533-3850, ,0740시0740분~1940시1940분,2,2,3,0,0,175,34,44,79,0,0,34,44,60,0,0,36.7745884689638,127.073747187819
충청남도교육청,아산교육지원청,하나유치원,사립(사인),최명자,최명자,20120307,20120307,충청남도 아산시 모산로126번길 17-7,041-532-0065,041-532-0086, ,0900시0900분~1700시1700분,1,2,1,0,0,168,19,44,29,0,0,8,29,19,0,0,36.7725847271103,127.058970360391
충청남도교육청,아산교육지원청,하늘유치원,사립(사인),임정옥,임정옥,20110128,20110301,충청남도 아산시 문화로 26-9,041-532-5008,041-549-5831,https://sky-kid.kidsnote.ac,0730시0730분~1930시1930분,2,2,2,0,0,157,31,39,54,0,0,31,39,54,0,0,36.7870057935321,126.991084047325
충청남도교육청,아산교육지원청,한들물빛유치원,공립(단설),양주미,양주미,20220225,20220303,충청남도 아산시 탕정면 한들물빛1로 48,041-910-8301,041-531-0975,http://hmk.cnekids.kr/,08  시08  분~1930시1930분,4,4,4,0,1,208,56,70,78,0,4,56,70,78,0,4,36.782560185,127.0830812917
충청남도교육청,아산교육지원청,한들물빛초등학교병설유치원,공립(병설),심동섭,심동섭,20220301,20220302,충청남도 아산시 탕정면 한들물빛도시로 49,041-424-8404,041-531-0420,http://hme.caees.kr/,1230시1230분~1630시1630분,1,1,1,0,1,52,14,16,18,0,4,14,16,18,0,4,36.7835731315,127.0842302247
충청남도교육청,아산교육지원청,해와달유치원,사립(사인),이미자,윤정희,20100205,20100301,충청남도 아산시 서부북로 956,041-531-7979,02-6442-7974,https://cafe.naver.com/sun5317979moon,0900시0900분~1700시1700분,1,1,1,0,0,200,19,24,29,0,0,12,8,20,0,0,36.7886660081,126.9653319907
충청남도교육청,예산교육지원청,고덕초등학교병설유치원,공립(병설),조성태,조성태,19810306,19810306,충청남도 예산군 황금뜰로 203,041-337-8031,041-337-7792,http://godok.cnees.kr,1240시1240분~1640시1640분,0,0,0,1,1,18,0,0,0,14,4,0,0,0,7,1,36.7477690958667,126.702899323307
충청남도교육청,예산교육지원청,금오초등학교병설유치원,공립(병설),이명희,이명희,19950301,19950301,충청남도 예산군 역전로134번길 40,041-331-0943,041-331-0943,http://gumo.cnees.kr/main.do,0840시0840분~1840시1840분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,8,0,36.6903650142986,126.833594832288
충청남도교육청,예산교육지원청,대술초등학교병설유치원,공립(병설),김덕관,김덕관,19810310,19810310,충청남도 예산군 원농리길 12,041-333-1940,041-333-9324,http://dsul.cnees.kr/main.do,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,4,0,36.6566792815,126.8960831181
충청남도교육청,예산교육지원청,대흥초등학교병설유치원,공립(병설),윤민기,윤민기,19830311,19830311,충청남도 예산군 대흥면 의좋은형제길 16,041-332-9097,041-332-2206,http://taehung.cnees.kr/,1240시1240분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,1,0,36.607561527,126.7898955105
충청남도교육청,예산교육지원청,덕산초등학교병설유치원,공립(병설),임혜정,임혜정,19810224,19810224,충청남도 예산군 봉운로 38,041-337-0206,041-337-0208, ,0840시0840분~1840시1840분,0,0,0,1,1,14,0,0,0,13,1,0,0,0,13,1,36.7070027651,126.6692012524
충청남도교육청,예산교육지원청,보성초등학교병설유치원,공립(병설),최유락,최유락,19820203,19820310,충청남도 예산군 예학로 127,041-337-1742,041-337-7705,http://boseong.cnees.kr,0740시0740분~1840시1840분,1,1,1,0,0,52,14,18,20,0,0,14,18,20,0,0,36.6671776098,126.6810227571
충청남도교육청,예산교육지원청,봉산초등학교병설유치원,공립(병설),이혁선,이혁선,19810601,19810601,충청남도 예산군 봉산로 369-10,041-337-1051, ,http://bongsan.cnees.kr/main.do,0840시0840분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,5,0,36.7491106822,126.6801118625
충청남도교육청,예산교육지원청,삽교초등학교병설유치원,공립(병설),박준양,박준양,19801225,19801225,충청남도 예산군 삽교로4길 26,041-337-2864,041-338-0134,http://www.sapkyo.cnees.kr/,1240시1240분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,5,0,36.6888396088,126.7432235918
충청남도교육청,예산교육지원청,세정유치원,사립(법인),김세린,이현미,19940101,19940101,충청남도 예산군 예중길 24-26,041-333-3940,041-331-3940,http://www.sejung-kids.co.kr,0830시0830분~1530시1530분,1,2,2,0,0,200,19,44,54,0,0,16,26,31,0,0,36.6773379405974,126.832328513246
충청남도교육청,예산교육지원청,수덕초등학교병설유치원,공립(병설),노은옥,노은옥,19840305,19840305,충청남도 예산군 수덕사로 631,041-337-7227,041-337-5506,http://www.sudok.cnees.kr,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.640354546604,126.605440602458
충청남도교육청,예산교육지원청,시량초등학교병설유치원,공립(병설),박성환,박성환,19840305,19840305,충청남도 예산군 덕산온천로 91,041-337-5468,041-337-7786,http://www.shiryang.cnees.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,6,0,36.6857527282,126.6431423001
충청남도교육청,예산교육지원청,신례원초등학교병설유치원,공립(병설),한은숙,한은숙,19810310,19810310,충청남도 예산군 신례원로 179,041-334-3584,041-334-3418,http://shin.cnees.kr,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,7,0,36.7264099655,126.8424524978
충청남도교육청,예산교육지원청,신암초등학교병설유치원,공립(병설),이광진,이광진,19810301,19810301,충청남도 예산군 신암남로 285-6,041-332-9011,041-333-8543,http://www.sinam.es.kr,1240시1240분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,1,0,36.7324438048,126.8213127986
충청남도교육청,예산교육지원청,신양초등학교병설유치원,공립(병설),이한숙,이한숙,19810307,19810307,충청남도 예산군 청신로 374,041-332-9254,041-333-4717,http://shinyang.cnees.kr,1240시1240분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,5,0,36.6023765207758,126.869617440384
충청남도교육청,예산교육지원청,예덕초등학교병설유치원,공립(병설),최연희,최연희,19821125,19830305,충청남도 예산군 몽곡상몽길 54,041-338-3707,041-338-7724,http://yedeok.cnees.kr,1240시1240분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,5,0,36.7786332136,126.7160777817
충청남도교육청,예산교육지원청,예목유치원,공립(단설),오명랑,오명랑,20250117,20250301,충청남도 예산군 삽교읍 예학로 187,041-338-5515,041-338-5514,http://yemok.cnekids.kr,0740시0740분~1840시1840분,2,2,2,0,1,108,28,36,40,0,4,28,36,40,0,3,36.669124488586,126.687511302257
충청남도교육청,예산교육지원청,예산유치원,공립(단설),오경환,오경환,20040301,20040301,충청남도 예산군 예산읍 사직로 15,041-334-9779,041-335-8668,http://yesan.cnekids.kr,0750시0750분~1900시1900분,2,2,2,0,1,108,28,36,40,0,4,19,23,29,0,3,36.6810702071,126.8476463464
충청남도교육청,예산교육지원청,오가초등학교병설유치원,공립(병설),신대식,신대식,19810311,19810311,충청남도 예산군 역말로 89,041-331-2246,041-333-4889,http://www.oga.cnees.kr,0840시0840분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.6875669901634,126.793436366821
충청남도교육청,예산교육지원청,용동초등학교병설유치원,공립(병설),김성자,김성자,19830301,19830301,충청남도 예산군 삽교읍 삽교평야로 193,041-338-3634,041-338-0696,http://yongdoe.cnees.kr/,0840시0840분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,4,0,36.7025727811,126.715545907
충청남도교육청,예산교육지원청,웅산초등학교병설유치원,공립(병설),인향자,인향자,19810224,19810224,충청남도 예산군 예당로 181,041-332-1562, , ,0840시0840분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.5510477466704,126.773651482181
충청남도교육청,예산교육지원청,평촌초등학교병설유치원,공립(병설),박동신,박동신,19840315,19840315,충청남도 예산군 예당로 1211,041-332-7226,041-333-9627,http://www.yspc.cnees.kr/,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,4,0,36.6347033205,126.7858273616
충청남도교육청,천안교육지원청,가원유치원,사립(사인),권혁민,이명애,20020301,20070301,충청남도 천안시 동남구 목천읍 목천안터1길 55,041-562-1004,041-562-2006,https://kawon.kidsnote.ac,0730시0730분~1930시1930분,3,2,1,0,0,175,45,40,25,0,0,29,36,16,0,0,36.7770009469005,127.207530230529
충청남도교육청,천안교육지원청,광덕초등학교병설유치원,공립(병설),김종숙,김종숙,19810308,19810514,충청남도 천안시 동남구 광덕면 신흥리3길 36,041-567-6696,041-568-2613,http://kwangduk.caees.kr/main.do,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,5,0,36.7072223625,127.124437477
충청남도교육청,천안교육지원청,늘사랑유치원,사립(사인),이경숙,소성희,19990116,19990303,충청남도 천안시 서북구 봉서산샛길 67,041-578-3113, , ,0830시0830분~1930시1930분,3,3,3,0,0,275,49,64,79,0,0,32,57,53,0,0,36.8042747175,127.1214405276
충청남도교육청,천안교육지원청,늘푸른유치원,사립(사인),김연희,김연희,19970221,19970221,충청남도 천안시 서북구 늘푸른6길 41,041-551-9413,041-556-9413,http://www.npr5519413.com,0800시0800분~1700시1700분,0,2,2,4,0,198,0,44,54,100,0,0,44,54,100,0,36.8297555269964,127.13235516543
충청남도교육청,천안교육지원청,대한유치원,사립(사인),최은자,최은자,19880302,19880302,충청남도 천안시 서북구 동서대로 110-24,041-575-3990,041-575-3992,http://www.daehankg.co.kr,0730시0730분~1930시1930분,3,3,3,0,0,195,49,64,79,0,0,49,64,73,0,0,36.8243007218086,127.134679961017
충청남도교육청,천안교육지원청,더그림유치원,사립(사인),안춘호,안지혜(직무대리),19981204,19981204,충청남도 천안시 동남구 서부대로 226-12,041-578-2500,041-578-2502,https://thegream.kidsnote.ac,1300시1300분~1700시1700분,3,2,2,0,0,135,47,36,52,0,0,46,33,52,0,0,36.7874488547,127.1303403713
충청남도교육청,천안교육지원청,도담유치원,사립(사인),황인애,황인애,20071210,20080301,충청남도 천안시 서북구 양당율금길 4-24,041-585-7179,041-583-7179,http://dodampreschool.kidsnote.ac,0730시0730분~1930시1930분,2,2,2,0,0,150,34,44,54,0,0,34,42,45,0,0,36.8932433793075,127.12454334638
충청남도교육청,천안교육지원청,동심유치원,사립(사인),현정숙,현정숙,19890117,19890117,충청남도 천안시 서북구 소댕이3길 13,041-622-3645,041-622-3646, ,0830시0830분~1630시1630분,0,1,1,2,0,120,0,24,29,50,0,0,18,29,40,0,36.871398239346,127.196079949056
충청남도교육청,천안교육지원청,동화유치원,사립(사인),이재화,이재화,19920619,19920619,충청남도 천안시 서북구 신월길 42,041-583-5034,041-584-7815, ,0730시0730분~1930시1930분,1,0,1,1,0,120,19,0,29,25,0,18,0,18,14,0,36.8736478675,127.1518935674
충청남도교육청,천안교육지원청,명문유치원,사립(사인),우연,우연,20121121,20130301,충청남도 천안시 동남구 통정8로 5-23,041-578-8010,041-576-5588, ,0730시0730분~1930시1930분,2,1,2,0,0,175,34,22,54,0,0,23,15,30,0,0,36.7722833332926,127.129158168465
충청남도교육청,천안교육지원청,목천초등학교병설유치원,공립(병설),이윤미,이윤미,19810306,19810306,충청남도 천안시 동남구 목천읍 서리2길 31,041-555-2016, ,http://www.mc.caees.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,5,0,36.7877547422,127.2355010428
충청남도교육청,천안교육지원청,미래유치원,사립(사인),인창근,인창근,19990126,19990501,충청남도 천안시 서북구 백석로 17-17,041-551-3233,041-551-3234, ,0900시0900분~1830시1830분,4,4,3,0,0,275,64,84,79,0,0,55,81,76,0,0,36.824004002959,127.114645660232
충청남도교육청,천안교육지원청,미래클유치원,사립(사인),박용희,최선경,19840315,19931019,충청남도 천안시 서북구 쌍용대로 301,041-577-6622,041-577-6623, ,0830시0830분~1630시1630분,1,1,1,0,0,160,15,20,25,0,0,9,16,19,0,0,36.8241424541,127.1359828955
충청남도교육청,천안교육지원청,미죽초등학교병설유치원,공립(병설),엄재호,엄재호,19840301,19840301,충청남도 천안시 동남구 미죽2길 7,041-565-0238,041-566-0118,http://mijuk.caees.kr,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,5,0,36.737543976823,127.151797086696
충청남도교육청,천안교육지원청,백석대학교부속유치원,사립(법인),변영신,변영신,20121121,20130306,충청남도 천안시 동남구 청수7로 30-15,041-558-1580,041-558-1585,http://www.bukg.co.kr,0830시0830분~1630시1630분,3,2,2,0,0,150,48,44,50,0,0,30,41,31,0,0,36.7855967638,127.1604211907
충청남도교육청,천안교육지원청,백석유치원,사립(사인),나진기,나진기,20141108,20150301,충청남도 천안시 서북구 한들2로 34-42,041-621-8010,041-563-0210,http://www.bskg.co.kr/,0730시0730분~1830시1830분,4,4,5,0,0,280,64,84,120,0,0,64,78,104,0,0,36.8273485333,127.1231141103
충청남도교육청,천안교육지원청,백향목유치원,사립(사인),백재우,김인자,20080310,20080310,충청남도 천안시 동남구 배울1길 16,041-573-5829,041-573-5749, ,0830시0830분~1830시1830분,4,3,3,2,0,300,64,64,79,50,0,64,64,77,48,0,36.7702504085081,127.137903938124
충청남도교육청,천안교육지원청,병천초등학교병설유치원,공립(병설),김채운,김채운 ,19810301,19810301,충청남도 천안시 동남구 병천2로 35,041-556-6772,041-561-9661,http://byongchun.caees.kr,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,2,0,36.7659009325,127.3012893174
충청남도교육청,천안교육지원청,복자유치원,사립(법인),(재)대전교구천주교회유지재단,박미영,19570819,20120914,충청남도 천안시 동남구 옛시청길 32,041-567-9666,041-568-9666, ,1300시1300분~1700시1700분,2,1,1,0,0,100,24,24,25,0,0,19,23,25,0,0,36.8059848733,127.150611269
충청남도교육청,천안교육지원청,사랑유치원,사립(사인),전희경,전희경,19850927,19850927,충청남도 천안시 서북구 신방로 336-11,041-581-4757,041-582-4848,https://cafe.naver.com/love4757,0700시0700분~1930시1930분,1,1,1,0,0,230,15,20,25,0,0,7,12,12,0,0,36.9238369153,127.1144364246
충청남도교육청,천안교육지원청,삼은초등학교병설유치원,공립(병설),최재숙,최재숙,19810310,19810310,충청남도 천안시 서북구 삼은2길 11,041-583-0046,041-583-8587,http://www.sameun.es.kr,1230시1230분~1630시1630분,0,0,0,1,1,10,0,0,0,7,3,0,0,0,7,0,36.8771375037,127.147947614
충청남도교육청,천안교육지원청,새미기픈믈유치원,사립(사인),이병호,김순자,19961227,19961227,충청남도 천안시 서북구 서부13길 39,041-572-0642,041-576-9016,https://saemikid.modoo.at/,0830시0830분~1640시1640분,2,1,1,0,0,180,60,30,30,0,0,25,14,24,0,0,36.8208510944,127.1415845209
충청남도교육청,천안교육지원청,새천안유치원,사립(사인),강미수,강미수,20010115,20010115,충청남도 천안시 서북구 직산읍 자은가리1길 68-1,041-585-3600,040-585-3601,https://saecheonankindergarten.kidsnote.ac,0730시0730분~1930시1930분,1,1,1,0,0,125,19,24,29,0,0,16,14,19,0,0,36.869660761,127.1273090838
충청남도교육청,천안교육지원청,색동유치원,사립(사인),정재흥,정혜영(직무대리),19931006,19931006,충청남도 천안시 서북구 성정6길 8-7,041-575-4131,041-576-4131,http://cafe.daum.net,0730시0730분~1830시1830분,0,0,0,2,0,60,0,0,0,50,0,0,0,0,14,0,36.8144187590745,127.140563412174
충청남도교육청,천안교육지원청,성거초등학교병설유치원,공립(병설),송치성,송치성,19830601,19830601,충청남도 천안시 서북구 소댕이3길 606-21,041-555-4684,041-622-4749,http://www.sge.caees.kr,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.8717734026705,127.199687751149
충청남도교육청,천안교육지원청,성남초등학교병설유치원,공립(병설),강인기,강인기,19810801,19810301,충청남도 천안시 동남구 성남면 대흥신덕길 95,041-553-0092,041-553-8894,http://snam.caees.kr/main.do,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,4,0,36.7273990982,127.2511431282
충청남도교육청,천안교육지원청,성신초등학교병설유치원,공립(병설),김지수,김지수,19810301,19810301,충청남도 천안시 서북구 성환12길 7,041-581-1820,041-581-0130, ,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,4,0,36.91903366843,127.129055727843
충청남도교육청,천안교육지원청,성환초등학교병설유치원,공립(병설),유원,유원,19790301,19790301,충청남도 천안시 서북구 성환12길 37,041-581-7287,041-581-0267,http://www.seonghwan.caees.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,8,0,36.9180125973,127.1332076543
충청남도교육청,천안교육지원청,세중아유치원,사립(사인),허영범,최미선(직무대리),20060601,20060601,충청남도 천안시 동남구 양지2길 22,041-573-6477,041-573-6474,http://www.sejoonga.co.kr,0900시0900분~1700시1700분,6,5,4,0,0,375,94,104,104,0,0,84,104,85,0,0,36.8088186927905,127.136065989712
충청남도교육청,천안교육지원청,세화유치원,사립(사인),방승태,박종희,20100301,20100301,충청남도 천안시 서북구 충무로 158-23,041-573-6400,041-573-6440,https://blog.naver.com/sehwa6440,0750시0750분~1900시1900분,3,2,3,0,0,300,49,44,79,0,0,44,36,59,0,0,36.7917958187548,127.125752727749
충청남도교육청,천안교육지원청,셀라유치원,사립(사인),조순분,조순분,20121128,20130301,충청남도 천안시 동남구 용곡2길 43-22,0415741000,041-574-3210, ,0830시0830분~1630시1630분,3,4,3,0,0,225,49,84,75,0,0,46,81,66,0,0,36.7891581394588,127.13504301176
충청남도교육청,천안교육지원청,소망초등학교병설유치원,공립(병설),김철민,김철민,20081226,20090305,충청남도 천안시 서북구 역전말3길 102,041-587-0072,041-587-0071,http://www.somang.caees.kr/,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,2,0,36.8759065693661,127.162396339119
충청남도교육청,천안교육지원청,수신초등학교병설유치원,공립(병설),유재근,유재근,19810301,19810301,충청남도 천안시 동남구 수신로 459,041-522-0104,041-522-0105,http://www.sushin.caees.kr,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,1,0,36.7323734521943,127.282909366238
충청남도교육청,천안교육지원청,신가초등학교병설유치원,공립(병설),김영선,김영선,19821206,19830304,충청남도 천안시 서북구 성환신흥2길 2,041-581-2705,041-581-0131,http://www.singa.caees.kr/main.do,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.9512350891,127.1151471551
충청남도교육청,천안교육지원청,신계초등학교병설유치원,공립(병설),구윤주,구윤주,19840316,19840316,충청남도 천안시 동남구 천정1길 243-9,041-557-1163, , ,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.7691498104638,127.201952092958
충청남도교육청,천안교육지원청,신방초등학교병설유치원,공립(병설),김홍심,김홍심,19820310,19820310,충청남도 천안시 서북구 신방로 73,041-582-1925,041-581-7753, ,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,12,0,36.9290444687,127.0875665071
충청남도교육청,천안교육지원청,신사초등학교병설유치원,공립(병설),이수희,이수희,19810310,19810310,충청남도 천안시 동남구 신사대화로 155,041-553-7122,041-553-8890,WWW.sinsa.caees.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,36.7425435008,127.2379039366
충청남도교육청,천안교육지원청,아이솔유치원,사립(사인),임운경,임운경,20121130,20130301,충청남도 천안시 서북구 번영로 306-8,041-523-7770,041-523-9770, ,0830시0830분~1630시1630분,4,4,4,0,0,285,64,84,92,0,0,64,84,92,0,0,36.8276717018207,127.114813750661
충청남도교육청,천안교육지원청,아이숲유치원,사립(사인),황나영,황나영,20110301,20110301,충청남도 천안시 서북구 다가말2길 26,041-577-7179,041-578-7179, ,0730시0730분~1930시1930분,1,1,1,4,0,150,15,20,22,93,0,13,20,20,92,0,36.7978240561847,127.134779845657
충청남도교육청,천안교육지원청,아이캔유치원,사립(사인),송재명,정은자,20020309,20020309,충청남도 천안시 동남구 중앙로 281-5,041-558-7942,041-558-7943, ,0730시0730분~1930시1930분,3,2,2,0,0,165,46,44,52,0,0,40,37,35,0,0,36.8231351992263,127.152138532476
충청남도교육청,천안교육지원청,엔젤유치원,사립(사인),조춘자,조춘자,20011206,20011206,충청남도 천안시 서북구 월봉7길 77,041-579-6755,041-579-6754, ,0730시0730분~1900시1900분,3,2,2,0,0,260,49,44,50,0,0,49,36,33,0,0,36.7934249043975,127.11701471585
충청남도교육청,천안교육지원청,예랑유치원,사립(사인),박순애,박순애,19950301,19950301,충청남도 천안시 서북구 쌍용11길 33,041-571-2556,041-571-2557, ,1300시1300분~1700시1700분,0,1,1,0,0,100,0,20,25,0,0,0,10,7,0,0,36.8024631967041,127.122994402939
충청남도교육청,천안교육지원청,용정초등학교병설유치원,공립(병설),김민자,김민자,19810301,19810301,충청남도 천안시 동남구 풍세면 용정길 8-7,041-566-7188,041-566-0374,http://www.yongjeonge.caees.kr/main.do,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,6,0,36.7452142422,127.1013907697
충청남도교육청,천안교육지원청,우리유치원,사립(사인),한창섭,한창섭,20040902,20040902,충청남도 천안시 서북구 부성1길 51-10,041-522-5201,041-522-5210,http://www.woorikids.net,0800시0800분~1830시1830분,4,6,4,0,0,300,64,124,104,0,0,64,124,104,0,0,36.8385836080967,127.135006033011
충청남도교육청,천안교육지원청,위례초등학교병설유치원,공립(병설),박문구,박문구,19850301,19850301,충청남도 천안시 동남구 오곡2길 6-13,041-554-7363,041-554-3534,http://www.wr.caees.kr/main.do,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,1,0,36.8246246425,127.2744962329
충청남도교육청,천안교육지원청,유한유치원,사립(사인),최대영,윤희순,20041207,20041207,충청남도 천안시 서북구 월봉9길 7,041-577-3511,041-576-3511, ,0730시0730분~1900시1900분,1,1,1,0,0,175,19,24,29,0,0,16,18,23,0,0,36.7891186051707,127.11590200943
충청남도교육청,천안교육지원청,은석초등학교병설유치원,공립(병설),문영애,문영애,19840302,19840302,충청남도 천안시 동남구 용암3길 10,041-556-4061,041-553-3439,http://www.eunseok.caees.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,8,0,36.7884129188836,127.257707834917
